Product Name,Price,Quantity Available,Specifications
Ներկ նիտրո 1կգ ESKIM 9018 սև փայլուն,3500,12,"Ծավալ` - 1 կգ․, Գույն` - սև փայլուն"
Ներկ նիտրո 2.5կգ ESKIM 5009 կապույտ,9500,4,"Ծավալ` - 2,5 կգ․, Գույն` - կապույտ"
"Ներկ նիտրո 2,5կգ ESKIM 9006 ալյումին",8500,26,"Ծավալ` - 2,5 կգ․, Գույն` - ալյումին"
Ներկ նիտրո 1կգ ESKIM 9006 ալյումին,3500,6,"Ծավալ` - 1 կգ․, Գույն` - ալյումին"
"Ներկ նիտրո 2,5կգ ESKIM 9017 կրեմագույն",9500,6,"Ծավալ` - 2,5 կգ․, Գույն` - կրեմագույն"
Ներկ նիտրո 1կգ ESKIM 9017 կրեմագույն,3500,7,"Ծավալ` - 1 կգ․, Գույն` - կրեմագույն"
"Ներկ նիտրո 2,5կգ ESKUM 8013 կաթնային սուրճ",9500,4,"Ծավալ` - 2,5 կգ․, Գույն` - կաթնային սուրճ"
Ներկ նիտրո 1կգ ESKIM 8013 կաթնային սուրճ,3500,4,"Ծավալ` - 1 կգ․, Գույն` - կաթնային սուրճ"
"Ներկ նիտրո 2,5կգ ESKIM 8012 մուգ սոիրճ",9500,6,"Ծավալ` - 2,5 կգ․, Գույն` - մուգ սուրճ"
Ներկ նիտրո 1կգ ESKIM 8012 մուգ սրուճ,3500,4,"Ծավալ` - 1 կգ․, Գույն` - մուգ սուրճ"
"Ներկ նիտրո 2,5կգ ESKIM 8011 բաց սրճագույն",9500,3,"Ծավալ` - 2,5 կգ․, Գույն` - բաց սրճագույն"
Ներկ նիտրո 1կգ ESKIM 8011 բաց սրճագույն,3500,5,"Ծավալ` - 1 կգ․, Գույն` - բաց սրճագույն"
"Ներկ նիտրո 2,5կգ ESKIM 6011մուգ կանաչ",9500,5,"Ծավալ` - 2,5 կգ․, Գույն` - մուգ կանաչ"
Ներկ նիտրո 1կգ ESKIM 6011 մուգ կանաչ,3500,3,"Ծավալ` - 1 կգ․, Գույն` - մուգ կանաչ"
Ներկ նիտրո 2.5կգ ESKIM 6001 բաց կանաչ,9500,5,"Ծավալ` - 2,5 կգ․, Գույն` - բաց կանաչ"
Ներկ նիտրո 1կգ ESKIM 6001 բաց կանաչ,3500,5,"Ծավալ` - 1 կգ․, Գույն` - բաց կանաչ"
"Ներկ նիտրո 2,5կգ ESKIM 4004 բորդո",9500,5,"Ծավալ` - 2,5 կգ․, Գույն` - բորդո"
Ներկ նիտրո 1կգ ESKIM 4004 բորդո,3500,7,"Ծավալ` - 1 կգ․, Գույն` - բորդո"
"Ներկ նիտրո 2,5կգ ESKIM 3044 կարմիր",8500,2,"Ծավալ` - 2,5 կգ․, Գույն` - կարմիր"
Ներկ նիտրո 1կգ ESKIM 3044 կարմիր,3500,6,"Ծավալ` - 1 կգ․, Գույն` - կարմիր"
"Ներկ նիտրո 2,5կգ ESKIM 9016 մոխրագույն",8500,10,"Ծավալ` - 2,5 կգ․, Գույն` - մոխրագույն"
Ներկ նիտրո 1լ ESKIM 9016 մոխրագույն,3500,9,"Ծավալ` - 1 լ․, Գույն` - մոխրագույն"
"Ներկ նիտրո 2,5կգ ESKIM 5016 երկնագույն / կապույտ",9500,4,"Ծավալ` - 2,5 կգ․, Գույն` - երկնագույն / կապույտ"
Ներկ նիտրո 1լ ESKIM 5016 երկնագույն / կապույտ,3500,5,"Ծավալ` - 1 լ․, Գույն` - երկնագույն / կապույտ"
Ներկ նիտրո 2.5կգ ESKIM 2034 դեղին,9500,3,"Ծավալ` - 2,5 կգ․, Գույն` - դեղին"
Ներկ նիտրո 1կգ ESKIM 2034 դեղին,3500,2,"Ծավալ` - 1 կգ․, Գույն` - դեղին"
"Ներկ նիտրո 2,5կգ ESKIM 2020 դեղին օկիս",9500,5,"Ծավալ` - 2,5 կգ․, Գույն` - դեղին օկիս"
Ներկ նիտրո 1լ ESKIM 2020 դեղին օկիս,3500,9,"Ծավալ` - 1 լ․, Գույն` - դեղին օկիս"
Ներկ նիտրո 2.5կգ ESKIM 2009 նարնջագույն,9500,3,"Ծավալ` - 2,5 կգ․, Գույն` - նարնջագույն"
Ներկ նիտրո 1լ ESKIM 2009 նարնջագույն,3500,4,"Ծավալ` - 1 լ․, Գույն` - նարնջագույն"
"Ներկ HAMMERTONE DR FERRO 2,5լ 3376 sweet coffee",9300,2,"Ծավալ` - 2,5 լ․, Գույն` - sweet coffee"
"Ներկ HAMMERTONE DR FERRO 0,75լ 3376 sweet coffee",3350,5,"Ծավալ` - 0,75 լ․, Գույն` - sweet coffee"
"Ներկ HAMMERTONE DR FERRO 2,5լ 3328 սառը կարմիր",9300,3,"Ծավալ` - 2,5 լ․, Գույն` - սառը կարմիր"
"Ներկ HAMMERTONE DR FERRO 0,75լ 3328 սառը կարմիր",3350,2,"Ծավալ` - 0,75 լ․, Գույն` - սառը կարմիր"
"Ներկ HAMMERTONE DR FERRO 2,5լ 3326 կերպիչի շականակագույն",9300,3,"Ծավալ` - 2,5 լ․, Գույն` - կերպիչի շականակագույն"
"Ներկ HAMMERTONE DR FERRO 0,75լ 3326 կերպիչի շականակագույն",3350,2,"Ծավալ` - 0,75 լ․, Գույն` - կերպիչի շականակագույն"
"Ներկ HAMMERTONE DR FERRO 0,75լ 3324 մուգ կանաչ",3350,2,"Ծավալ` - 0,75 լ․, Գույն` - մուգ կանաչ"
Ներկ HAMMERTONE DR FERRO 2.5լ 3304 մուգ մոխրագույն,9300,5,"Ծավալ` - 2,5 լ․, Գույն` - մուգ մոխրագույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 3304 մուգ մոխրագույն,3350,3,"Ծավալ` - 0,75 լ․, Գույն` - մուգ մոխրագույն"
"Ներկ HAMMERTONE DR FERRO 2,5լ 1311 բաց կանաչ",9300,1,"Ծավալ` - 2,5 լ․, Գույն` - բաց կանաչ"
"Ներկ HAMMERTONE DR FERRO 0,75լ 1311 բաց կանաչ",3350,3,"Ծավալ` - 0,75 լ․, Գույն` - բաց կանաչ"
"Ներկ HAMMERTONE DR FERRO 2,5լ 1307 բաց կապույտ",9300,3,"Ծավալ` - 2,5 լ․, Գույն` - բաց կապույտ"
"Ներկ HAMMERTONE DR FERRO 2,5լ 1316 շականակագույն",9300,4,"Ծավալ` - 2,5 լ․, Գույն` - շականակագույն"
"Ներկ HAMMERTONE DR FERRO 0,75լ 1316 շականակագույն",3500,5,"Ծավալ` - 0,75 լ․, Գույն` - շականակագույն"
"Ներկ HAMMERTONE DR FERRO 2,5լ 1315 բաց շականակագույն",9300,4,"Ծավալ` - 2,5 լ․, Գույն` - բաց շականակագույն"
"Ներկ HAMMERTONE DR FERRO 0,75լ 1315 բաց շականակագույն",3350,3,"Ծավալ` - 0,75 լ․, Գույն` - բաց շականակագույն"
"Ներկ HAMMERTONE DR FERRO 0,75լ 1314 կանաչ",3350,3,"Ծավալ` - 0,75 լ․, Գույն` - կանաչ"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4225 սև սաֆիր",11000,11,"Ծավալ` - 2,2 լ․, Գույն` - սև սաֆիր"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4225 սև սաֆիր",3900,3,"Ծավալ` - 0,65 լ․, Գույն` - սև սաֆիր"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4100 սպիտակ մարգարիտ",11000,4,"Ծավալ` - 2,2 լ․, Գույն` - սպիտակ մարգարիտ"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4100 սպիտակ մարգարիտ",3900,3,"Ծավալ` - 0,65 լ․, Գույն` - սպիտակ մարգարիտ"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4245 սև պղինձ",11000,1,"Ծավալ` - 2,2 լ․, Գույն` - սև պղինձ"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4245 սև պղինձ",3900,5,"Ծավալ` - 0,65 լ․, Գույն` - սև պղինձ"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4207 սև ոսկի",11000,3,"Ծավալ` - 2,2 լ․, Գույն` - սև ոսկի"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4207 սև ոսկի",3900,2,"Ծավալ` - 0,65 լ․, Գույն` - սև ոսկի"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4005 սև մարգարիտ",11000,1,"Ծավալ` - 2,2 լ․, Գույն` - սև մարգարիտ"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4005 սև մարգարիտ",3900,3,"Ծավալ` - 0,65 լ․, Գույն` - սև մարգարիտ"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4235 սև զմրուխտ",11000,4,"Ծավալ` - 2,2 լ․, Գույն` - սև զմրուխտ"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4235 սև զմրուխտ",3900,4,"Ծավալ` - 0,65 լ․, Գույն` - սև զմրուխտ"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4023 պղնձաբրոնզ",11000,4,"Ծավալ` - 2,2 լ․, Գույն` - պղնձաբրոնզ"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4023 պղնձաբրոնզ",3900,3,"Ծավալ` - 0,65 լ․, Գույն` - պղնձաբրոնզ"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4009 շամպայն",11000,4,"Ծավալ` - 2,2 լ․, Գույն` - շամպայն"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4009 շամպայն",3900,3,"Ծավալ` - 0,65 լ․, Գույն` - շամպայն"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4017 մուգ սուրճ",11000,3,"Ծավալ` - 2,2 լ․, Գույն` - մուգ սուրճ"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4017 մուգ սուրճ",3900,2,"Ծավալ` - 0,65 լ․, Գույն` - մուգ սուրճ"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4016 կաթնային շոկոլադ",11000,4,"Ծավալ` - 2,2 լ․, Գույն` - կաթնային շոկոլադ"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4016 կաթնային շոկոլադ",3900,3,"Ծավալ` - 0,65 լ․, Գույն` - կատնային շոկոլադ"
"Ներկ HAMMERTONE DR FERRO 2,2լ 4121 դեղին ոսկի",11000,3,"Ծավալ` - 2,2 լ․, Գույն` - դեղին ոսկի"
"Ներկ HAMMERTONE DR FERRO 0,65լ 4121 դեղին ոսկի",3900,2,"Ծավալ` - 0,65 լ․, Գույն` - դեղին ոսկի"
Ներկ HAMMERTONE DR FERRO 2.5լ 1320 բորդո,9300,1,"Ծավալ` - 2,5 լ․, Գույն` - բորդո"
Ներկ HAMMERTONE DR FERRO 2.5լ 1318 կանաչ (վերդե),9300,5,"Ծավալ` - 2,5 լ․, Գույն` - Կանաչ (վերդե)"
Ներկ HAMMERTONE DR FERRO 2.5լ 3348 կարմրաշականակագույն,9300,7,"Ծավալ` - 2,5 լ․, Գույն` - կարմրաշականակագույն"
Ներկ HAMMERTONE DR FERRO 2.5լ 3318 մուգ շականակագույն,2900,5,"Ծավալ` - 2,5 լ․, Գույն` - մուգ շականակագույն"
Ներկ HAMMERTONE DR FERRO 2.5լ 1340 անտրասիտ,9300,3,"Ծավալ` - 2,5 լ․, Գույն` - անտրասիտ"
Ներկ HAMMERTONE DR FERRO 2.5լ 1323 անտիկ պղնձագույն,9300,2,"Ծավալ` - 2,5 լ․, Գույն` - անտիկ պղնձագույն"
Ներկ HAMMERTONE DR FERRO 2.5լ 1321 անտիկ ոսկեգույն,9300,4,"Ծավալ` - 2,5 լ․, Գույն` - անտիկ ոսկեգույն"
Ներկ HAMMERTONE DR FERRO 2.5լ 1317 մուգ շոկոլադ,9300,3,"Ծավալ` - 2,5 լ․, Գույն` - մուգ շոկոլադ"
Ներկ HAMMERTONE DR FERRO 2.5լ 1306 արծաթագույն,9300,6,"Ծավալ` - 2,5 լ․, Գույն` - արծաթագույն"
Ներկ HAMMERTONE DR FERRO 2.5լ 1305 սև,9300,3,"Ծավալ` - 2,5 լ․, Գույն` - սև"
Ներկ HAMMERTONE DR FERRO 2.5լ 1304 մոխրագույն,9300,6,"Ծավալ` - 2,5 լ․, Գույն` - մոխրագույն"
Ներկ HAMMERTONE DR FERRO 2.5լ 1303 պղնձագույն,9300,3,"Ծավալ` - 2,5 լ․, Գույն` - պղնձագույն"
Ներկ HAMMERTONE DR FERRO 2.5լ 1302 բրոնզագույն,9300,2,"Ծավալ` - 2,5 լ․, Գույն` - Բրոնզագույն"
Ներկ HAMMERTONE DR FERRO 2.5լ 1301 ոսկեգույն,9300,2,"Ծավալ` - 2,5 լ․, Գույն` - Ոսկեգույն"
Լուծիչ 1լ MOBEL 646,1450,9,Ծավալ` - 1 լ․
Լուծիչ 15լ MOBEL 646,17750,4,Ծավալ` - 15 լ․
"Լուծիչ 1,5լ MOBEL 646",2000,7,"Ծավալ` - 1,5 լ․"
Լուծիչ 0.5լ MOBEL 646,750,21,"Ծավալ` - 0,5 լ․"
Լաք պարկետի փայլուն 2.2լ DR WOOD 3208,5900,2,"Ծավալ` - 2,2 լ․"
Լաք պարկետի փայլուն 0.65լ DR WOOD,2600,2,Ծավալ` - 2118
Լաք պարկետի կիսափայլատ 0.65լ DR WOOD,2600,3,"Ծավալ` - 0,65 լ․"
Լաք նավի փայլուն 2.2լ DR WOOD 3208,6500,3,"Ծավալ` - 2,2 լ․"
Լաք նավի փայլուն 0.75լ DR WOOD,2450,5,"Ծավալ` - 0,75 լ․"
Լաք նավի կիսափայլատ 2.2լ DR WOOD 3208,6800,11,"Ծավալ` - 2,2 լ․"
Լաք նավի կիսափայլատ 0.75լ DR WOOD 3208,2600,3,"Ծավալ` - 0,75 լ․"
Ներկ HAMMERTONE DR FERRO 0.75լ 3348 կարմրաշականակագույն,3350,5,"Ծավալ` - 0,75 լ․, Գույն` - կարմրաշականակագույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 3318 մուգ շականակագույն,3350,3,"Ծավալ` - 0,75 լ․, Գույն` - մուգ շականակագույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 1340 անտրասիտ,3350,6,"Ծավալ` - 0,75 լ․, Գույն` - անտրասիտ"
Ներկ HAMMERTONE DR FERRO 0.75լ 1336 օքսիդ պղնձագույն,3350,3,"Ծավալ` - 0,75 լ․, Գույն` - օքսիդ պղնձագույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 1323 անտիկ պղնձագույն,3350,3,"Ծավալ` - 0,75 լ․, Գույն` - անտիկ պղնձագույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 1321 անտիկ ոսկեգույն,3500,6,"Ծավալ` - 0,75 լ․, Գույն` - անտիկ ոսկեգույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 1317 մուգ շոկոլադ,3500,4,"Ծավալ` - 0,75 լ․, Գույն` - մուգ շոկոլադ"
Ներկ HAMMERTONE DR FERRO 0.75լ 1306 արծաթագույն,3350,3,"Ծավալ` - 0,75 լ․, Գույն` - արծաթագույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 1305 սև,3350,7,"Ծավալ` - 0,75 լ․, Գույն` - սև"
Ներկ HAMMERTONE DR FERRO 0.75լ 1304 մոխրագույն,3350,3,"Ծավալ` - 0,75 լ․, Գույն` - մոխրագույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 1303 պղնձագույն,3350,3,"Ծավալ` - 0,75 լ․, Գույն` - պղնձագույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 1302 բրոնզագույն,3350,4,"Ծավալ` - 0,75 լ․, Գույն` - Բրոնզագույն"
Ներկ HAMMERTONE DR FERRO 0.75լ 1301 ոսկեգույն,3350,4,"Ծավալ` - 0,75 լ․, Գույն` - Ոսկեգույն"
Ներկ ՊՖ-115 VIT,1000,5,"Ծավալ` - 0.8 լ․, Գույն` - Բեժ"
Ներկ ճակատային NATIONAL 25 կգ․ FARBE,19000,1,Ծավալ` - 25 կգ․
Ներկ ակրիլային պատի և առաստաղի NATIONAL,3850,4,
Ներկ լատեքս 25 կգ․ NATIONAL MIX,11550,2,Ծավալ` - 25 կգ․
Ներկ լատեքսային L1 10 լ․ SHEN,13200,3,Ծավալ` - 10 լ․
Ներկ լատեքսային L1 15 լ․ SHEN,19400,1,Ծավալ` - 15 լ․
Ներկ ճակատային F 10լ․ SHEN,16600,2,Ծավալ` - 10 լ․
Ներկ լատեքսային L 15լ․ SHEN,20900,75,Ծավալ` - 15 լ․
Ներկ լատեքսային L 10 լ․ SHEN,15700,10,Ծավալ` - 10 լ․
Ներկ լատեքսային L 5լ․ SHEN,8500,21,Ծավալ` - 5 լ․
Ներկ ջրադիսպերսիոն W 15լ․ SHEN,14500,3,Ծավալ` - 15 լ․
Ներկ ջրադիսպերսիոն W 10 լ․ SHEN,10500,5,Ծավալ` - 10 լ․
Ներկ ջրադիսպերսիոն W 5լ․ SHEN,6450,4,Ծավալ` - 5 լ․
Ներկ լատեքս 15 լ․ COLORMIX,10750,8,Ծավալ` - 15 լ․
"Ներկ ճակատային 7,5 կգ․ MASTER MIX",7200,4,"Ծավալ` - 7,5 կգ․"
Ներկ ճակատային 17 կգ․ MASTER MIX,14600,9,Ծավալ` - 17 կգ․
Ներկ ճակատային 1 կգ․ ECO MIKART,1000,7,Ծավալ` - 1 կգ․
Ներկ ակրիլային 5 կգ․ ECO Water MIKART,2250,3,Ծավալ` - 5 կգ․
Ներկ ակրիլային 7 կգ․ ECO Water MIKART,2800,2,Ծավալ` - 7 կգ․
Ներկ լատեքս 3 կգ․ ECO MIKART,2150,1,Ծավալ` - 3 կգ․
Ներկ լատեքս 15 լ. / 23 կգ․ PROFFI MIKART,19000,6,Ծավալ` - 15 լ․ / 23 կգ․
Ներկ լատեքս 10 լ. / 15 կգ․ PROFFI MIKART,14500,1,Ծավալ` - 10 լ․ / 15 կգ․
Ներկ լատեքս 12 կգ․ ECO MIKART,5850,10,Ծավալ` - 12 կգ․
Ներկ լատեքս 7 կգ․ ECO MIKART,4200,6,Ծավալ` - 7 կգ․
Ներկ ճակատային 25 կգ․ ECO MIKART,15800,7,Ծավալ` - 25 կգ․
Ներկ ճակատային 12 կգ․ ECO MIKART,8250,2,Ծավալ` - 12 կգ․
"Ներկ ճակատային 7 կգ, ECO MIKART",5550,7,Ծավալ` - 7 կգ․
Ներկ ճակատային 3 կգ․ ECO MIKART,2550,6,Ծավալ` - 3 կգ․
Ներկ դեկորատիվ BAYTEX միջին 5կգ Koroed,4500,2,
Ներկ դեկորատիվ BAYTEX միջին 25կգ Koroed,19900,1,
Ներկ դեկորատիվ BAYTEX խոշոր 5կգ Koroed,4500,1,
Ներկ դեկորատիվ BAYTEX խոշոր 25կգ Koroed,19000,1,
"Դույլ՝ պարանով, STAYER 06085-40",3900,1,"Տարողություն` - 40 լ․, Քաշ` - 1,12 կգ․"
"Նախաներկ՝ 1լ ,խորաթափանց FORMULA Q8",650,1,
"Լուծիչ 10 լ․, P-646 Arikon",10950,3,Ծավալ` - 10 լ․
"Լուծիչ 0,9 լ․, P-646 Arikon",850,7,"Ծավալ` - 0,9 լ․"
"Լուծիչ 0,5 լ․, P-646 Arikon",550,29,"Ծավալ` - 0,5 լ"
Դույլ ցինկ 7լ ZUBR 39300-07,1900,3,Ծավալ` - 7 լ․
Դույլ ցինկ 5լ ZUBR 39300-05,1700,6,Ծավալ` - 5 լ․
Դույլ 12լ STAYER 06092-12,2200,7,"Ծավալ` - 12 լ․, Չափսեր` - 20 x 25 x 35 սմ․, Հումք` - պլաստիկ / պողպատ, Առավելագույն ծանրաբեռնվածություն` - 12 կգ․"
Դույլ 8լ STAYER 06092-08,1400,5,"Ծավալ` - 8 լ․, Չափսեր` - 19 x 22.5 x 28 սմ․, Հումք` - պլաստիկ / պողպատ, Առավելագույն ծանրաբեռնվածություն` - 12 կգ․"
Դույլ կլոր 90լ STAYER 06098-90,5000,3,
Դույլ կլոր 60լ STAYER 06098-60,3800,2,"Ծավալ` - 60 լ․, Չափսեր` - 34 x 58 x 56 սմ․, Առավելագույն ծանրաբեռնվածություն` - 60 կգ․"
Դույլ կլոր 40լ STAYER 06098-40,2950,3,
Դույլ ուղղանկյուն 90լ STAYER 06099-90,5200,1,"Ծավալ` - 90 լ․, Առավելագույն կրող քաշ` - 80 կգ․, Չափսեր` - 32 x 55 x 85 սմ․"
Դույլ ուղղանկյուն 60լ STAYER 06099-60,3900,1,"Ծավալ` - 60 լ․, Առավելագույն կրող քաշ` - 60 կգ․, Չափսեր` - 30 x 42 x 75 սմ․"
Ներկի վաննա սև ZUBR 06052-33-35,730,4,"Վալիկի չափս` - մինչև 270մմ, Ամանի չափս` - 330 x 350մմ"
Ներկի վաննա սև ZUBR 06052-29-27,550,4,"Վալիկի չափս` - մինչև 210մմ, Ամանի չափս` - 290 x 270մմ"
Ներկի վաննա սև ZUBR 06052-29-15,550,4,"Վալիկի չափս` - մինչև 140մմ, Ամանի չափս` - 290 x 150մմ"
Ներկի վաննա ZUBR 06055-27,1750,3,"Վալիկի չափս` - մինչև 270մմ, Ամանի չափս` - 360 x 360մմ"
Ներկի վաննա ZUBR 06055-21,990,4,"Վալիկի չափս` - մինչև 210մմ, Ամանի չափս` - 280 x 300մմ, Ծավալ` - 0.6լ"
Ներկի վաննա ZUBR 06055-14,650,6,"Վալիկի չափս` - մինչև 140մմ, Ամանի չափս` - 200 x 240մմ, Ծավալ` - 0.3լ"
Նախաներկ/գրունտովկա 0.8կգ VITEKO GF-021,800,7,"Գույն` - Սեռի, Քաշ` - 0.8կգ"
Նախաներկ շուտ չորացող 0.8կգ VIT Color կարմրաշագանակագույն,1500,9,"Գույն` - Կարմրա-շագանակագույն, Քաշ` - 0.8կգ"
Նախաներկ 10լ MIX ACRYLAT,2100,1,Ծավալ` - 10 լ․
Նախաներկ 5լ MIX ACRYLAT,1200,5,Ծավալ` - 5 լ․
Նախաներկ 1լ MIX ACRYLAT,350,7,Ծավալ` - 1 լ․
